"id","query","suggested_labels","reviewed_labels","decision","reviewer_notes","source"
"synthetic-0566","Latest human digestion updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0567","Latest Newton's laws updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0568","Latest chemical bonding updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0569","Latest Indian independence movement updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0570","Latest Indian Constitution updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0571","Latest climate change updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0572","Latest maps and latitude updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0573","Latest Hindi grammar updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0574","Latest English essay writing updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0575","Latest financial accounting updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0576","Latest marketing fundamentals updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0577","Latest data structures updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0578","Latest DBMS normalization updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0579","Latest computer networks updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0580","Latest Python programming updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0581","My notes use karke fractions weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0582","My notes use karke quadratic equations weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0583","My notes use karke trigonometry weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0584","My notes use karke probability weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0585","My notes use karke photosynthesis weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0586","My notes use karke human digestion weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0587","My notes use karke Newton's laws weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0588","My notes use karke chemical bonding weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0589","My notes use karke Indian independence movement weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0590","My notes use karke Indian Constitution weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0591","My notes use karke climate change weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0592","My notes use karke maps and latitude weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0593","My notes use karke Hindi grammar weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0594","My notes use karke English essay writing weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0595","My notes use karke financial accounting weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0596","My notes use karke marketing fundamentals weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0597","My notes use karke data structures weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0598","My notes use karke DBMS normalization weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0599","My notes use karke computer networks weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0600","My notes use karke Python programming weak areas analyze karo","personalization|knowledge_retrieval","personalization|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
